2025-03-06 10:09:01.811 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277341811; nextExpiration=1741277341810; keyCount=0; hasEvents=false; eval=false
2025-03-06 12:37:20.764 TRACE 55484 --- [main] ySourcesPropertyResolver$DefaultResolver : Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'systemEnvironment'
2025-03-06 12:37:20.764 TRACE 55484 --- [main] ySourcesPropertyResolver$DefaultResolver : Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'random'
2025-03-06 12:37:20.764 TRACE 55484 --- [main] ySourcesPropertyResolver$DefaultResolver : Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'Config resource 'class path resource [application.properties]' via location 'optional:classpath:/''
2025-03-06 12:37:20.764 TRACE 55484 --- [main] ySourcesPropertyResolver$DefaultResolver : Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'Config resource 'class path resource [application.yaml]' via location 'optional:classpath:/''
2025-03-06 12:37:20.764 TRACE 55484 --- [main] ySourcesPropertyResolver$DefaultResolver : Could not find key 'spring.liveBeansView.mbeanDomain' in any property source
2025-03-06 12:37:20.764  INFO 55484 --- [main] c.s.MyTodoList.MyTodoListApplication     : Started MyTodoListApplication in 2.91 seconds (JVM running for 3.173)
2025-03-06 12:37:20.764 TRACE 55484 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'delegatingApplicationListener'
2025-03-06 12:37:20.765 TRACE 55484 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'delegatingApplicationListener'
2025-03-06 12:37:20.765 TRACE 55484 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'applicationAvailability'
2025-03-06 12:37:20.765 DEBUG 55484 --- [main] o.s.b.a.ApplicationAvailabilityBean      : Application availability state LivenessState changed to CORRECT
2025-03-06 12:37:20.765 TRACE 55484 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'myTodoListApplication'
2025-03-06 12:37:20.794 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:57:0a:11:97:42:c4:e3:cc, Subject:CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT, Issuer:CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT, Key type:RSA, Length:4096, Cert Id:1729119956, Valid from:22/09/11, 6:22 a.m., Valid until:22/09/30, 5:22 a.m.
2025-03-06 12:37:20.795 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:01, Subject:CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE, Issuer:CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE, Key type:RSA, Length:2048, Cert Id:3968614624, Valid from:30/05/00, 5:48 a.m., Valid until:30/05/20, 5:48 a.m.
2025-03-06 12:37:20.795 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:01, Subject:CN=AddTrust Qualified CA Root, OU=AddTrust TTP Network, O=AddTrust AB, C=SE, Issuer:CN=AddTrust Qualified CA Root, OU=AddTrust TTP Network, O=AddTrust AB, C=SE, Key type:RSA, Length:2048, Cert Id:607365522, Valid from:30/05/00, 5:44 a.m., Valid until:30/05/20, 5:44 a.m.
2025-03-06 12:37:20.795 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:77:77:06:27:26:a9:b1:7c, Subject:CN=AffirmTrust Commercial, O=AffirmTrust, C=US, Issuer:CN=AffirmTrust Commercial, O=AffirmTrust, C=US, Key type:RSA, Length:2048, Cert Id:630485644, Valid from:29/01/10, 8:06 a.m., Valid until:31/12/30, 8:06 a.m.
2025-03-06 12:37:20.796 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:7c:4f:04:39:1c:d4:99:2d, Subject:CN=AffirmTrust Networking, O=AffirmTrust, C=US, Issuer:CN=AffirmTrust Networking, O=AffirmTrust, C=US, Key type:RSA, Length:2048, Cert Id:651670175, Valid from:29/01/10, 8:08 a.m., Valid until:31/12/30, 8:08 a.m.
2025-03-06 12:37:20.796 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA384withRSA, Serial:6d:8c:14:46:b1:a6:0a:ee, Subject:CN=AffirmTrust Premium, O=AffirmTrust, C=US, Issuer:CN=AffirmTrust Premium, O=AffirmTrust, C=US, Key type:RSA, Length:4096, Cert Id:2164683341, Valid from:29/01/10, 8:10 a.m., Valid until:31/12/40, 8:10 a.m.
2025-03-06 12:37:20.796 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA384withECDSA, Serial:74:97:25:8a:c7:3f:7a:54, Subject:CN=AffirmTrust Premium ECC, O=AffirmTrust, C=US, Issuer:CN=AffirmTrust Premium ECC, O=AffirmTrust, C=US, Key type:EC, Length:384, Cert Id:2214603510, Valid from:29/01/10, 8:20 a.m., Valid until:31/12/40, 8:20 a.m.
2025-03-06 12:37:20.797 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:06:6c:9f:cf:99:bf:8c:0a:39:e2:f0:78:8a:43:e6:96:36:5b:ca, Subject:CN=Amazon Root CA 1, O=Amazon, C=US, Issuer:CN=Amazon Root CA 1, O=Amazon, C=US, Key type:RSA, Length:2048, Cert Id:2822522334, Valid from:25/05/15, 7:00 p.m., Valid until:16/01/38, 6:00 p.m.
2025-03-06 12:37:20.797 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA384withRSA, Serial:06:6c:9f:d2:96:35:86:9f:0a:0f:e5:86:78:f8:5b:26:bb:8a:37, Subject:CN=Amazon Root CA 2, O=Amazon, C=US, Issuer:CN=Amazon Root CA 2, O=Amazon, C=US, Key type:RSA, Length:4096, Cert Id:2528834908, Valid from:25/05/15, 7:00 p.m., Valid until:25/05/40, 6:00 p.m.
2025-03-06 12:37:20.797 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA256withECDSA, Serial:06:6c:9f:d5:74:97:36:66:3f:3b:0b:9a:d9:e8:9e:76:03:f2:4a, Subject:CN=Amazon Root CA 3, O=Amazon, C=US, Issuer:CN=Amazon Root CA 3, O=Amazon, C=US, Key type:EC, Length:256, Cert Id:2732679773, Valid from:25/05/15, 7:00 p.m., Valid until:25/05/40, 6:00 p.m.
2025-03-06 12:37:20.798 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA384withECDSA, Serial:06:6c:9f:d7:c1:bb:10:4c:29:43:e5:71:7b:7b:2c:c8:1a:c1:0e, Subject:CN=Amazon Root CA 4, O=Amazon, C=US, Issuer:CN=Amazon Root CA 4, O=Amazon, C=US, Key type:EC, Length:384, Cert Id:2640694783, Valid from:25/05/15, 7:00 p.m., Valid until:25/05/40, 6:00 p.m.
2025-03-06 12:37:20.798 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:02:00:00:b9, Subject:CN=Baltimore CyberTrust Root, OU=CyberTrust, O=Baltimore, C=IE, Issuer:CN=Baltimore CyberTrust Root, OU=CyberTrust, O=Baltimore, C=IE, Key type:RSA, Length:2048, Cert Id:1425294543, Valid from:12/05/00, 1:46 p.m., Valid until:12/05/25, 5:59 p.m.
2025-03-06 12:37:20.798 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:02, Subject:CN=Buypass Class 2 Root CA, O=Buypass AS-983163327, C=NO, Issuer:CN=Buypass Class 2 Root CA, O=Buypass AS-983163327, C=NO, Key type:RSA, Length:4096, Cert Id:969960563, Valid from:26/10/10, 3:38 a.m., Valid until:26/10/40, 2:38 a.m.
2025-03-06 12:37:20.798 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:02, Subject:CN=Buypass Class 3 Root CA, O=Buypass AS-983163327, C=NO, Issuer:CN=Buypass Class 3 Root CA, O=Buypass AS-983163327, C=NO, Key type:RSA, Length:4096, Cert Id:1264269967, Valid from:26/10/10, 3:28 a.m., Valid until:26/10/40, 2:28 a.m.
2025-03-06 12:37:20.799 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:00:a3:da:42:7e:a4:b1:ae:da, Subject:CN=Chambers of Commerce Root - 2008, O=AC Camerfirma S.A., SERIALNUMBER=A82743287, L=Madrid (see current address at www.camerfirma.com/address), C=EU, Issuer:CN=Chambers of Commerce Root - 2008, O=AC Camerfirma S.A., SERIALNUMBER=A82743287, L=Madrid (see current address at www.camerfirma.com/address), C=EU, Key type:RSA, Length:4096, Cert Id:4266703372, Valid from:01/08/08, 7:29 a.m., Valid until:31/07/38, 6:29 a.m.
2025-03-06 12:37:20.800 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:00, Subject:CN=Chambers of Commerce Root, OU=http://www.chambersign.org, O=AC Camerfirma SA CIF A82743287, C=EU, Issuer:CN=Chambers of Commerce Root, OU=http://www.chambersign.org, O=AC Camerfirma SA CIF A82743287, C=EU, Key type:RSA, Length:2048, Cert Id:1827306452, Valid from:30/09/03, 11:13 a.m., Valid until:30/09/37, 10:13 a.m.
2025-03-06 12:37:20.800 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:00:c9:cd:d3:e9:d5:7d:23:ce, Subject:CN=Global Chambersign Root - 2008, O=AC Camerfirma S.A., SERIALNUMBER=A82743287, L=Madrid (see current address at www.camerfirma.com/address), C=EU, Issuer:CN=Global Chambersign Root - 2008, O=AC Camerfirma S.A., SERIALNUMBER=A82743287, L=Madrid (see current address at www.camerfirma.com/address), C=EU, Key type:RSA, Length:4096, Cert Id:1271252776, Valid from:01/08/08, 7:31 a.m., Valid until:31/07/38, 6:31 a.m.
2025-03-06 12:37:20.800 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA384withECDSA, Serial:06:25:33:b1:47:03:33:27:5c:f9:8d:9a:b9:bf:cc:f8, Subject:CN=Certainly Root E1, O=Certainly, C=US, Issuer:CN=Certainly Root E1, O=Certainly, C=US, Key type:EC, Length:384, Cert Id:792571453, Valid from:31/03/21, 6:00 p.m., Valid until:31/03/46, 6:00 p.m.
2025-03-06 12:37:20.800 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:00:8e:0f:f9:4b:90:71:68:65:33:54:f4:d4:44:39:b7:e0, Subject:CN=Certainly Root R1, O=Certainly, C=US, Issuer:CN=Certainly Root R1, O=Certainly, C=US, Key type:RSA, Length:4096, Cert Id:2255958535, Valid from:31/03/21, 6:00 p.m., Valid until:31/03/46, 6:00 p.m.
2025-03-06 12:37:20.801 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:00:fe:dc:e3:01:0f:c9:48:ff, Subject:CN=Certigna, O=Dhimyotis, C=FR, Issuer:CN=Certigna, O=Dhimyotis, C=FR, Key type:RSA, Length:2048, Cert Id:3506875840, Valid from:29/06/07, 10:13 a.m., Valid until:29/06/27, 9:13 a.m.
2025-03-06 12:37:20.801 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:00:ca:e9:1b:89:f1:55:03:0d:a3:e6:41:6d:c4:e3:a6:e1, Subject:CN=Certigna Root CA, OU=0002 48146308100036, O=Dhimyotis, C=FR, Issuer:CN=Certigna Root CA, OU=0002 48146308100036, O=Dhimyotis, C=FR, Key type:RSA, Length:4096, Cert Id:356684591, Valid from:01/10/13, 3:32 a.m., Valid until:01/10/33, 2:32 a.m.
2025-03-06 12:37:20.801 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:01:00:20, Subject:CN=Certum CA, O=Unizeto Sp. z o.o., C=PL, Issuer:CN=Certum CA, O=Unizeto Sp. z o.o., C=PL, Key type:RSA, Length:2048, Cert Id:3550516030, Valid from:11/06/02, 5:46 a.m., Valid until:11/06/27, 4:46 a.m.
2025-03-06 12:37:20.801 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:04:44:c0, Subject:CN=Certum Trusted Network CA, OU=Certum Certification Authority, O=Unizeto Technologies S.A., C=PL, Issuer:CN=Certum Trusted Network CA, OU=Certum Certification Authority, O=Unizeto Technologies S.A., C=PL, Key type:RSA, Length:2048, Cert Id:2014002193, Valid from:22/10/08, 7:07 a.m., Valid until:31/12/29, 6:07 a.m.
2025-03-06 12:37:20.802 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:15:c8:bd:65:47:5c:af:b8:97:00:5e:e4:06:d2:bc:9d, Subject:OU=ePKI Root Certification Authority, O="Chunghwa Telecom Co., Ltd.", C=TW, Issuer:OU=ePKI Root Certification Authority, O="Chunghwa Telecom Co., Ltd.", C=TW, Key type:RSA, Length:4096, Cert Id:3632331159, Valid from:19/12/04, 8:31 p.m., Valid until:19/12/34, 8:31 p.m.
2025-03-06 12:37:20.802 DEBUG 55484 --- [main] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:01, Subject:CN=AAA Certificate Services, O=Comodo CA Limited, L=Salford, ST=Greater Manchester, C=GB, Issuer:CN=AAA Certificate Services, O=Comodo CA Limited, L=Salford, ST=Greater Manchester, C=GB, Key type:RSA, Length:2048, Cert Id:3097386402, Valid from:31/12/03, 6:00 p.m., Valid until:31/12/28, 5:59 p.m.
